"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,7.594596,7.959263,Hyla meridionalis,1241.045118,2166.439453"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,9.345453,9.947947,Hyla meridionalis,1656.634447,2342.507568"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,10.228809,10.781472,Hyla meridionalis,1657.344419,2727.752686"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,10.808653,11.189175,Hyla meridionalis,1201.201034,2166.439453"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,13.386240,13.884543,Hyla meridionalis,2082.264160,2702.305908"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,13.947964,14.287716,Hyla meridionalis,1844.281006,2103.073242"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,14.564048,14.942305,Hyla meridionalis,1133.057983,2082.264160"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,15.216372,15.771301,Hyla meridionalis,1788.036255,2342.507568"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,15.954767,16.323965,Hyla meridionalis,1146.767944,2145.160156"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,16.851713,17.395317,Hyla meridionalis,2166.439453,2727.752686"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,17.406642,17.830200,Hyla meridionalis,1825.393066,2082.264160"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,17.997811,18.541414,Hyla meridionalis,1844.281006,2434.556641"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,18.573125,18.967237,Hyla meridionalis,1066.020264,2082.264160"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,19.769053,20.328511,Hyla meridionalis,1079.228638,2677.047607"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdlmtou09FR_25IV2022_i56.wav,21.316058,21.861927,Hyla meridionalis,1769.565674,2434.556641"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i49.wav,0.016285,28.638018,Hyla meridionalis,477.520013,4993.909180"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,0.000000,27.408475,Hyla meridionalis,725.516113,4079.487756"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,0.440297,4.324343,Voix,290.268982,761.785767"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,4.112057,6.824600,Voix,315.464752,734.498108"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,7.854580,8.554337,Voix,309.106293,597.338745"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,9.773016,10.417736,Voix,422.823334,743.537048"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,14.199571,14.655593,Voix,437.017853,681.441589"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,17.674771,20.434488,Voix,388.107666,738.332763"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,21.857590,22.415824,Voix,341.301544,565.149292"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,23.029094,24.986842,Voix,367.795624,672.791626"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_rdlplbb09FR_08IV2022_i50.wav,26.095447,27.447787,Voix,212.620773,672.791626"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,0.096052,0.545440,Hyla meridionalis,719.059875,2295.213526"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,1.394907,1.774831,Hyla meridionalis,759.119324,2042.415405"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,2.847265,3.365261,Hyla meridionalis,732.289307,2351.183544"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,3.958727,4.435559,Hyla meridionalis,759.119324,2253.748535"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,4.459572,4.960416,Voix,197.032116,1227.489014"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,5.852330,6.312009,Hyla meridionalis,745.642090,2093.786621"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,9.022057,9.509179,Hyla meridionalis,719.059875,2146.121094"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,9.464843,10.097127,Voix,252.158386,593.303284"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,10.178115,10.658376,Hyla meridionalis,689.056036,3387.189697"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,11.052877,11.560582,Hyla meridionalis,705.952759,2309.527219"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,13.000640,13.408297,Hyla meridionalis,745.642090,2093.786621"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,13.555275,13.882510,Reniflement,786.452087,4148.638395"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,13.804861,14.173693,Hyla meridionalis,787.164192,2042.415405"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_pdbifon31FR_21III2022_i46.wav,14.797657,15.108253,Hyla meridionalis,617.529724,2067.982178"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,0.000000,8.885641,Hyla meridionalis,776.800659,8280.708984"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,0.687704,1.836673,Voix,130.066147,907.012390"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,3.321108,6.097085,Voix,245.859848,1022.044250"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,3.581094,3.623027,Pas,3012.415039,21703.146484"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,5.103268,5.166168,Pas,1789.878540,21192.773438"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,5.698719,5.744846,Pas,386.117981,21361.591797"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,6.969295,7.858278,Voix,253.153656,822.882324"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,9.443352,10.856501,Hyla meridionalis,788.772959,8554.813180"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,9.539799,9.581732,Pas,4046.925781,21025.240234"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,11.238093,14.710160,Hyla meridionalis,870.402100,8490.071289"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,14.030842,15.037239,Voix,182.676743,1008.866882"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,15.397864,18.542853,Hyla meridionalis,894.715088,8280.708984"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,18.836385,19.331197,Micro,-1.000000,1308.013916"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,19.901488,20.048254,Micro,-1.000000,667.604919"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,21.633328,26.061472,Vent,-1.000000,636.448730"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,23.193243,24.493171,Hyla meridionalis,882.512024,8704.318359"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,25.004756,26.187272,Hyla meridionalis,841.856047,8349.960938"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,26.786916,29.692886,Hyla meridionalis,919.404541,8143.786621"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,35.047753,35.559338,Hyla meridionalis,799.664490,8349.960938"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,35.769004,36.066729,Hyla meridionalis,957.157227,4425.940918"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,36.704114,43.136664,Hyla meridionalis,846.459656,8211.987305"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i187.wav,43.405036,43.950167,Hyla meridionalis,944.476196,4347.791504"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i186.wav,0.406715,21.928700,Hyla meridionalis,799.239699,8149.588867"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Hyla meridionalis/Sons/Anura_dlpetuc11FR_19V2022_i186.wav,7.061019,7.592007,Eau,272.558380,3308.696289"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,0.138554,2.850254,Arroseur,3922.825439,19768.146484"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,1.781409,2.619330,Pelophylax ridibundus ,1418.032104,4565.059570"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,2.962416,7.264188,Arroseur,3848.262695,21518.689067"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,4.611869,5.502573,Pelophylax ridibundus,1350.258423,4522.425293"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,5.806072,6.063387,Pelophylax kl.,1071.131348,1712.283569"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,6.017202,6.822135,Pelophylax ridibundus,1578.827515,4783.504883"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,7.310373,15.781960,Arroseur,4565.059570,20273.527344"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,7.310373,8.128501,Pelophylax ridibundus,1712.283569,4828.269531"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,9.157760,9.989084,Pelophylax ridibundus,1673.375244,4964.768555"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,9.989084,10.160627,Pelophylax kl.,1085.590088,1959.501343"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,10.411343,11.341634,Pelophylax ridibundus,2003.100708,4873.399414"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,11.117309,11.401015,Pelophylax kl.,1236.830933,2138.233398"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,11.968426,12.238937,Pelophylax kl.,1174.854980,1597.430908"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,12.351099,13.776226,Pelophylax ridibundus,1712.283569,4651.374023"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,12.773359,13.096652,Pelophylax kl.,1100.166870,1673.375244"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,13.690455,13.987356,Pelophylax kl.,1129.678345,1731.976440"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,14.620746,15.313516,Pelophylax ridibundus,1635.094116,4783.504883"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,14.647137,14.884658,Pelophylax kl.,973.146118,1597.430908"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,16.250405,17.550173,Pelophylax ridibundus,2255.990967,4462.553049"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,16.844208,21.475870,Arroseur,5011.013672,20103.697266"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,18.737779,19.595494,Pelophylax ridibundus,1853.555298,4873.399414"
"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements opportunistes/Amphibiens/Elodie Massol/Pelophylax ridibundus/Sons/Anura_jtfoalb81FR_23III2022_i48.wav,19.833015,20.044145,Pelophylax kl.,1221.147461,1853.555298"
