\	301.657867	587.373901
48.809511	48.864812	Micro
\	-1.000000	226.430496
48.864812	49.238089	Voix
\	242.059952	2912.064941
50.164371	50.323360	Voix
\	1059.263672	1462.425293
50.876364	51.159778	Voix
\	328.570859	573.095398
51.913246	52.231223	Voix
\	359.103424	900.142578
52.583763	53.198980	Voix
\	335.740082	856.141907
53.503132	53.724334	Voix
\	329.980194	684.169800
54.671353	54.961680	Voix
\	477.482391	1913.879272
55.003156	55.590722	Voix
\	413.615845	1170.560669
55.915612	56.199027	Voix
\	376.971069	631.177917
56.586129	56.904107	Voix
\	268.697144	2659.470703
58.335004	58.957134	Micro
\	-1.000000	216.155228
60.795872	61.017074	Voix
\	631.177917	1474.517700
61.127674	61.362701	Voix
\	347.356567	1785.927734
63.318953	66.042497	Pelophylax perezi 1 4
\	464.422424	11482.291016
66.173835	74.054142	Pelophylax perezi 1 4
\	395.140228	6633.922852
67.024079	67.362794	Voix
\	353.213623	796.566284
67.542520	67.936536	Voix
\	268.697144	2622.210205
68.164650	68.613965	Voix
\	312.892090	1170.560669
68.848992	69.256832	Voix
\	382.993744	838.882202
70.245327	70.680818	Voix
\	324.252411	747.320007
72.816795	73.701602	Voix
\	339.378065	653.635681
74.337556	79.459755	Pelophylax perezi 1 4
\	439.751210	8214.618164
76.597960	76.929762	Voix
\	285.039642	2338.623047
77.462029	77.745443	Voix
\	301.657867	573.095398
78.415960	78.761588	Voix
\	389.050049	1414.722778
79.604919	83.731711	Pelophylax perezi 1 4
\	436.889151	7499.254395
81.505870	82.266250	Voix
\	457.946991	580.214722
83.026631	83.455209	Voix
\	128.657227	438.735931
84.098076	129.319974	Pelophylax perezi 1 4
\	413.615845	6968.520020
84.450616	84.955232	Voix
\	324.252411	432.403259
85.936814	86.842358	Voix
\	301.657867	796.566284
89.897705	90.139644	Voix
\	401.264526	847.488037
91.190352	91.563629	Voix
\	341.532104	1322.452515
91.681143	92.047508	Voix
\	763.552673	1181.021240
94.473813	94.819440	Voix
\	329.980194	1651.091553
95.012992	95.317144	Voix
\	335.740082	1799.829590
95.600558	96.125912	Cris
\	609.092773	1548.507935
97.570635	98.185852	Voix
\	335.740082	1827.866821
98.420878	99.278034	Voix
\	263.310089	945.387451
102.029229	102.264256	Voix
\	195.945236	1109.007568
106.508561	107.310417	Voix
\	312.892090	558.975159
107.628394	107.953284	Voix
\	389.050049	927.138062
108.257436	108.976341	Voix
\	296.087555	551.973755
111.292045	111.520159	Voix
\	301.657867	821.814209
111.568547	111.727536	Micro
\	-1.000000	347.356567
111.727536	111.921087	Voix
\	347.356567	747.320007
112.356578	112.771331	Voix
\	312.892090	982.502625
114.637719	114.893484	Voix
\	353.213623	490.688538
119.331340	119.621667	Voix
\	335.740082	445.103973
121.170078	121.412018	Voix
\	551.973755	1561.081665
121.647044	121.965022	Voix
\	359.103424	2495.021729
122.269174	122.718490	Voix
\	438.735931	4577.697754
123.506520	123.824497	Voix
\	186.008102	1625.015015
126.492741	126.679380	Voix
\	864.844238	1181.021240
128.165578	128.531944	Voix
\	329.980194	731.267212
129.817678	134.186409	Pelophylax perezi 1 4
\	413.615845	6757.651855
133.004363	133.508979	Voix
\	312.892090	1160.158081
134.158759	134.573512	Voix
\	301.657867	1717.569702
134.573512	140.393878	Pelophylax perezi 1 4
\	484.067078	13461.854492
135.976759	136.343124	Voix
\	329.980194	601.812744
137.124242	137.856973	Voix
\	274.114258	524.355896
138.976806	139.633498	Voix
\	324.252411	470.934265
140.207239	140.808631	Voix
\	279.561737	838.882202
140.808631	183.749388	Pelophylax perezi 1 4
\	405.387702	6121.058105
141.638137	142.370867	Voix
\	324.252411	1573.726318
142.585156	143.138160	Voix
\	335.740082	927.138062
143.428488	143.794853	Voix
\	426.105896	747.320007
144.299469	145.032199	Voix
\	137.951172	504.042908
146.131294	146.387059	Voix
\	365.026123	804.935303
146.649736	147.679705	Voix
\	296.087555	882.394836
149.152078	149.580656	Voix
\	247.328094	755.413635
149.995409	150.306474	Voix
\	268.697144	882.394836
152.200513	153.327258	Voix
\	341.532104	779.967285
154.585342	155.152171	Micro
\	-1.000000	395.140228
155.007008	155.331898	Voix
\	395.140228	973.146118
155.642962	155.898727	Voix
\	324.252411	830.324402
157.668339	157.965579	Voix
\	370.981964	1181.021240
158.152218	158.636096	Voix
\	329.980194	1651.091553
158.795085	159.278963	Voix
\	268.697144	558.975159
160.737511	161.283603	Voix
\	301.657867	1474.517700
161.283603	162.016333	Voix
\	147.349335	438.735931
162.057808	162.361960	Voix
\	699.694275	1300.020874
163.606219	164.228349	Voix
\	333.812812	936.237244
164.871216	165.037117	Micro
\	-1.000000	301.657867
165.306706	166.502577	Voix
\	318.556427	882.394836
166.668479	167.014106	Voix
\	341.532104	1001.372864
167.297521	167.525635	Voix
\	290.548218	973.146118
167.663886	167.988776	Voix
\	257.953094	847.488037
171.265324	171.597126	Voix
\	335.740082	900.142578
172.592533	172.834473	Voix
\	407.422974	991.911560
177.770033	178.081098	Voix
\	301.657867	945.387451
178.599539	178.882953	Voix
\	365.026123	945.387451
179.021204	179.387569	Voix
\	257.953094	1548.507935
180.071912	180.355326	Voix
\	296.087555	510.776215
181.744749	183.403761	Voix
\	318.556427	1010.887451
183.922202	184.440635	Voix
\	318.556427	821.814209
